"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"462",7990,111,2013,"AL",21,1.00001745600702
"463",7990,121,2012,"AL",929,1.00077234531505
"464",7990,121,2013,"AL",10,1.00000831333371
"465",7990,122,2012,"AL",14,1.00001162589852
"466",7990,123,2012,"AL",5,1.00000415210661
"467",7990,131,2012,"AL",35,1.00002908227263
"468",7990,131,2013,"AL",3,1.00000249768292
"469",7990,131,2014,"AL",2,1.00000166084265
"470",7990,141,2012,"AL",1369,1.00113808196212
"471",7990,141,2013,"AL",114,1.0000947867045
"472",7990,141,2014,"AL",5,1.00000415210661
"473",7990,141,2015,"AL",2,1.00000166226582
"474",7990,142,2012,"AL",2532,1.00210487781989
"475",7990,142,2013,"AL",585,1.00048646267022
"476",7990,142,2014,"AL",2,1.00000166084265
"477",7990,143,2012,"AL",417,1.00034659185752
"478",7990,143,2013,"AL",15,1.00001246330141
"479",7990,143,2014,"AL",1,1.00000083042132
"480",7990,152,2012,"AL",6468,1.00537676412703
"481",7990,152,2013,"AL",1179,1.00098094268544
"482",7990,152,2014,"AL",136,1.0001130276103
"483",7990,152,2015,"AL",1,1.00000083113291
"484",7990,176,2012,"AL",22798,1.01895373484737
"485",7990,176,2013,"AL",4235,1.00352188051098
"486",7990,176,2014,"AL",1752,1.00145701660964
"487",7990,176,2015,"AL",1,1.00000083113291
"488",7990,190,2012,"AL",2369,1.00196916908604
"489",7990,190,2013,"AL",174,1.00014486984294
"490",7990,190,2014,"AL",29,1.00002412618948
"491",7990,195,2012,"AL",133,1.00011049530296
"492",7990,195,2013,"AL",16,1.00001329558352
"493",7990,195,2014,"AL",2,1.00000166655001
"494",7990,226,2012,"AL",2,1.00000166226582
"495",7990,238,2012,"AL",27,1.00002242850625
"496",7990,238,2013,"AL",9,1.00000747621531
"497",7990,240,2012,"AL",4,1.00000332168529
"498",7992,2,2012,"AL",3,1.00000249853419
"499",7992,5,2012,"AL",1,1.00000083113291
"500",7992,10,2012,"AL",8,1.00000664906327
"501",7992,27,2012,"AL",1,1.00000083042132
"502",7992,37,2012,"AL",87,1.00007232061727
"503",7992,44,2012,"AL",1,1.00000083042132
"504",7992,61,2012,"AL",130,1.00010806988446
"505",7992,74,2012,"AL",2,1.00000166711679
"506",7992,92,2012,"AL",1,1.00000083113291
"507",7992,111,2012,"AL",1,1.00000083113291
"508",7992,131,2012,"AL",1,1.00000083113291
"509",7992,141,2012,"AL",1,1.00000083042132
"510",7992,142,2012,"AL",14,1.000011639869
"511",7992,143,2012,"AL",1,1.00000083042132
"512",7992,152,2012,"AL",75,1.00006233007428
"513",7992,176,2012,"AL",498,1.0004141641225
"514",7992,190,2012,"AL",1,1.00000083042132
"515",7992,195,2012,"AL",1,1.00000083042132
"516",7992,238,2012,"AL",1,1.00000083042132
"517",7993,67,2015,"AL",1,1.000000833275
"518",7993,74,2012,"AL",20,1.00001664038373
"519",7993,74,2013,"AL",14,1.00001165099509
"520",7993,74,2014,"AL",5,1.00000415352979
"521",7993,74,2015,"AL",11,1.00000914304345
"522",7993,74,2016,"AL",1,1.00000083042132
"523",7993,74,2017,"AL",16,1.0000133272397
"524",7993,111,2012,"AL",26,1.00002160948609
"525",7993,111,2013,"AL",21,1.00001747765753
"526",7993,111,2014,"AL",5,1.0000041646549
"527",7993,111,2015,"AL",1,1.00000083113291
"528",7993,111,2017,"AL",1,1.00000083355839
"529",7993,121,2012,"AL",228,1.00018966155916
"530",7993,121,2013,"AL",36,1.00002997514771
"531",7993,121,2014,"AL",29,1.00002413668102
"532",7993,122,2012,"AL",7,1.00000581650719
"533",7993,122,2013,"AL",8,1.00000666775349
"534",7993,122,2014,"AL",3,1.00000249440104
"535",7993,131,2012,"AL",16,1.00001329614615
"536",7993,131,2013,"AL",9,1.00000748591822
"537",7993,131,2014,"AL",8,1.00000665876521
"538",7993,131,2015,"AL",9,1.000007484677
"539",7993,131,2016,"AL",3,1.00000249554082
"540",7993,141,2012,"AL",395,1.00032823802998
"541",7993,141,2013,"AL",4,1.0000033310965
"542",7993,141,2014,"AL",16,1.00001331144696
"543",7993,141,2015,"AL",17,1.00001413073971
"544",7993,141,2017,"AL",2,1.00000166236116
