"","NVC_Class","NCells","State"
"2841",7959,3117,"OH"
"2842",7970,7301,"OH"
"2843",7971,646,"OH"
"2844",7973,1899,"OH"
"2845",7974,39542360,"OH"
"2846",7975,1451277,"OH"
"2847",7976,168378,"OH"
"2848",7977,7058144,"OH"
"2849",7978,2033138,"OH"
"2850",9312,608490,"OH"
"2851",9314,123153,"OH"
"2852",9315,2340102,"OH"
"2853",9317,195361,"OH"
"2854",9318,156138,"OH"
"2855",9817,3153453,"OH"
"2856",NA,60206304,"OH"
"2857",-9999,102385,"TX"
"2858",6006,572096,"TX"
"2859",6009,2919,"TX"
"2860",6010,3717,"TX"
"2861",6011,11128560,"TX"
"2862",6013,159064,"TX"
"2863",6014,2270093,"TX"
"2864",6019,24272134,"TX"
"2865",6020,803710,"TX"
"2866",6021,573850,"TX"
"2867",6022,764387,"TX"
"2868",6023,764671,"TX"
"2869",6024,262162,"TX"
"2870",6025,15617,"TX"
"2871",6026,10678022,"TX"
"2872",6027,5145349,"TX"
"2873",6040,1579,"TX"
"2874",6055,1687,"TX"
"2875",6056,27100,"TX"
"2876",6058,21310870,"TX"
"2877",6063,4558,"TX"
"2878",6072,3,"TX"
"2879",6073,3,"TX"
"2880",6074,675,"TX"
"2881",6075,13461,"TX"
"2882",6076,260,"TX"
"2883",6077,2807,"TX"
"2884",6083,17664,"TX"
"2885",6084,2446,"TX"
"2886",6100,582530,"TX"
"2887",6103,2745,"TX"
"2888",6110,353304,"TX"
"2889",6111,293792,"TX"
"2890",6112,3694850,"TX"
"2891",6113,4863432,"TX"
"2892",6115,550236,"TX"
"2893",6117,59,"TX"
"2894",6121,185538,"TX"
"2895",6152,10024,"TX"
"2896",6153,6777,"TX"
"2897",6155,11161081,"TX"
"2898",6156,48,"TX"
"2899",6157,6207,"TX"
"2900",6159,1129155,"TX"
"2901",6160,16642178,"TX"
"2902",6161,30126171,"TX"
"2903",6166,3158001,"TX"
"2904",6167,3960198,"TX"
"2905",6182,9015426,"TX"
"2906",6183,338758,"TX"
"2907",6186,412350,"TX"
"2908",6188,3105,"TX"
"2909",6191,23469,"TX"
"2910",6195,3748510,"TX"
"2911",6220,1421460,"TX"
"2912",6221,489707,"TX"
"2913",6222,142449,"TX"
"2914",6224,30026,"TX"
"2915",6234,76,"TX"
"2916",6235,623068,"TX"
"2917",6236,31,"TX"
"2918",6237,2058505,"TX"
"2919",6239,8600,"TX"
"2920",6240,2,"TX"
"2921",6242,251859,"TX"
"2922",6243,1185,"TX"
"2923",6249,485507,"TX"
"2924",6251,1,"TX"
"2925",6252,1663,"TX"
"2926",6253,2441,"TX"
"2927",6254,124961,"TX"
"2928",6255,492841,"TX"
"2929",6256,1243646,"TX"
"2930",6258,23911,"TX"
"2931",6259,64501,"TX"
"2932",6261,48641256,"TX"
"2933",6262,893546,"TX"
"2934",6263,2793922,"TX"
"2935",6264,5304926,"TX"
"2936",6266,2481440,"TX"
"2937",6267,134559,"TX"
"2938",6268,210822,"TX"
"2939",6269,3211692,"TX"
"2940",6273,2665,"TX"
"2941",6276,2016646,"TX"
"2942",6277,5790572,"TX"
"2943",6278,41700983,"TX"
"2944",6282,48743,"TX"
"2945",6285,87,"TX"
"2946",6290,3089,"TX"
"2947",6291,6994,"TX"
"2948",6310,35123,"TX"
"2949",6318,811076,"TX"
"2950",6319,995525,"TX"
"2951",6320,349,"TX"
"2952",6324,8224849,"TX"
"2953",6331,217371,"TX"
"2954",6332,1014501,"TX"
"2955",6356,995,"TX"
"2956",6357,6,"TX"
"2957",6412,2630873,"TX"
"2958",6413,3096659,"TX"
"2959",6427,60694200,"TX"
"2960",6512,15207,"TX"
"2961",6513,9184,"TX"
"2962",6521,392043,"TX"
"2963",6591,495198,"TX"
"2964",6620,77354,"TX"
"2965",6621,389716,"TX"
"2966",6637,2017663,"TX"
"2967",6654,388126,"TX"
"2968",6659,1912571,"TX"
"2969",6661,556,"TX"
"2970",6663,18819,"TX"
"2971",6666,5925143,"TX"
"2972",6668,88150,"TX"
"2973",6669,172095,"TX"
"2974",6673,44091,"TX"
"2975",6674,27257,"TX"
"2976",6676,18499,"TX"
"2977",6677,9492,"TX"
"2978",6678,1784576,"TX"
"2979",6724,96467,"TX"
"2980",6726,1303975,"TX"
"2981",6731,113502,"TX"
"2982",7191,2135950,"TX"
"2983",7192,409145,"TX"
"2984",7193,1053423,"TX"
"2985",7195,635205,"TX"
"2986",7196,87348,"TX"
"2987",7197,119331,"TX"
"2988",7198,8898,"TX"
"2989",7199,911,"TX"
"2990",7200,764,"TX"
"2991",7292,20529041,"TX"
"2992",7295,1893594,"TX"
"2993",7296,7238199,"TX"
"2994",7297,4300811,"TX"
"2995",7298,1945476,"TX"
"2996",7299,19599128,"TX"
"2997",7900,70176,"TX"
"2998",7901,179287,"TX"
"2999",7902,35614,"TX"
"3000",7903,740792,"TX"
"3001",7904,1294781,"TX"
"3002",7905,410410,"TX"
"3003",7906,176983,"TX"
"3004",7907,199042,"TX"
"3005",7908,880813,"TX"
"3006",7909,522018,"TX"
"3007",7910,1119911,"TX"
"3008",7911,823489,"TX"
"3009",7912,436307,"TX"
"3010",7913,4500703,"TX"
"3011",7914,3609752,"TX"
"3012",7915,318430,"TX"
"3013",7916,116335,"TX"
"3014",7917,371008,"TX"
"3015",7918,461607,"TX"
"3016",7919,274998,"TX"
"3017",7920,3386,"TX"
"3018",7921,2070,"TX"
"3019",7922,1704,"TX"
"3020",7923,134715,"TX"
"3021",7924,224902,"TX"
"3022",7925,669284,"TX"
"3023",7926,25404,"TX"
"3024",7927,579733,"TX"
"3025",7928,2688403,"TX"
"3026",7929,4493348,"TX"
"3027",7930,298139,"TX"
"3028",7931,109,"TX"
"3029",7932,23394,"TX"
"3030",7933,164688,"TX"
"3031",7934,2930532,"TX"
"3032",7935,191204,"TX"
"3033",7936,345202,"TX"
"3034",7937,1035995,"TX"
"3035",7938,199309,"TX"
"3036",7939,1777777,"TX"
"3037",7940,1428,"TX"
"3038",7942,6,"TX"
"3039",7943,1155,"TX"
"3040",7944,3728,"TX"
"3041",7945,74215,"TX"
"3042",7946,2,"TX"
"3043",7947,143015,"TX"
"3044",7948,18618,"TX"
"3045",7949,99854,"TX"
"3046",7950,28770,"TX"
"3047",7952,47222,"TX"
"3048",7953,1706,"TX"
"3049",7954,26143,"TX"
"3050",7955,17191,"TX"
"3051",7956,491,"TX"
"3052",7957,243117,"TX"
"3053",7958,1115,"TX"
"3054",7959,32302,"TX"
"3055",7960,9663,"TX"
"3056",7961,1,"TX"
"3057",7963,327266,"TX"
"3058",7964,30348487,"TX"
"3059",7965,593306,"TX"
"3060",7966,3726672,"TX"
"3061",7967,185903,"TX"
"3062",7968,16286644,"TX"
"3063",7970,15290,"TX"
"3064",7973,7432,"TX"
"3065",7974,2842573,"TX"
"3066",7975,283429,"TX"
"3067",7976,1177347,"TX"
"3068",7977,9207554,"TX"
"3069",7978,3074147,"TX"
"3070",7979,1,"TX"
"3071",7980,268024,"TX"
"3072",7981,745,"TX"
"3073",7983,37628,"TX"
"3074",7984,21989828,"TX"
"3075",7985,1993914,"TX"
"3076",7986,6810639,"TX"
"3077",7987,40003808,"TX"
"3078",7988,7784271,"TX"
"3079",7989,23101,"TX"
"3080",7990,2530,"TX"
"3081",7992,112,"TX"
"3082",7993,8773,"TX"
"3083",7994,546252,"TX"
"3084",7995,7109,"TX"
"3085",7996,538729,"TX"
"3086",7997,21165705,"TX"
"3087",7998,34249,"TX"
"3088",7999,13154,"TX"
"3089",9310,20077474,"TX"
"3090",9319,449845,"TX"
"3091",9320,24554,"TX"
"3092",9321,3105193,"TX"
"3093",9322,13082591,"TX"
"3094",9323,3236598,"TX"
"3095",9324,346121,"TX"
"3096",9325,35962431,"TX"
"3097",9327,64573,"TX"
"3098",9329,566,"TX"
"3099",9332,558642,"TX"
"3100",9810,281795,"TX"
"3101",9823,17866444,"TX"
"3102",9825,32437934,"TX"
"3103",9827,218140,"TX"
"3104",9828,7,"TX"
"3105",9829,33,"TX"
"3106",NA,886656597,"TX"
"3107",6022,465,"CO"
"3108",6023,4402,"CO"
"3109",6026,16,"CO"
"3110",6040,11953,"CO"
"3111",6061,1976,"CO"
"3112",6063,527847,"CO"
"3113",6069,13896569,"CO"
"3114",6070,19120209,"CO"
"3115",6071,128266,"CO"
"3116",6072,14243935,"CO"
"3117",6073,1562336,"CO"
"3118",6074,312557,"CO"
"3119",6075,11183343,"CO"
"3120",6076,203473,"CO"
"3121",6077,7168336,"CO"
"3122",6078,834130,"CO"
"3123",6079,17096222,"CO"
"3124",6081,609,"CO"
"3125",6082,80,"CO"
"3126",6083,411841,"CO"
"3127",6084,4862281,"CO"
"3128",6100,368103,"CO"
"3129",6117,1584851,"CO"
"3130",6145,86793,"CO"
"3131",6149,2137183,"CO"
"3132",6151,8545177,"CO"
"3133",6152,8514317,"CO"
"3134",6153,4071488,"CO"
"3135",6155,5307643,"CO"
"3136",6156,104730,"CO"
"3137",6157,2696050,"CO"
"3138",6159,566596,"CO"
"3139",6160,5084568,"CO"
"3140",6161,55890213,"CO"
"3141",6181,28,"CO"
"3142",6183,4,"CO"
"3143",6234,2,"CO"
"3144",6235,72366,"CO"
"3145",6236,542,"CO"
"3146",6237,97975,"CO"
"3147",6239,790785,"CO"
"3148",6240,970465,"CO"
"3149",6241,56958,"CO"
"3150",6242,157758,"CO"
"3151",6243,122904,"CO"
"3152",6251,211,"CO"
"3153",6252,466,"CO"
"3154",6258,133811,"CO"
"3155",6259,243527,"CO"
"3156",6261,1490,"CO"
"3157",6266,2647,"CO"
"3158",6267,274,"CO"
"3159",6268,8,"CO"
"3160",6269,32625,"CO"
"3161",6271,917,"CO"
"3162",6279,304127,"CO"
"3163",6281,244272,"CO"
"3164",6282,6026462,"CO"
"3165",6283,22425,"CO"
"3166",6285,780168,"CO"
"3167",6286,7244969,"CO"
"3168",6287,571069,"CO"
"3169",6288,13066278,"CO"
"3170",6289,93857,"CO"
"3171",6290,907491,"CO"
"3172",6291,4185840,"CO"
"3173",6293,236727,"CO"
"3174",6294,519587,"CO"
"3175",6313,1513798,"CO"
"3176",6317,3686,"CO"
"3177",6318,243621,"CO"
"3178",6320,1866822,"CO"
"3179",6322,3202150,"CO"
"3180",6331,109176,"CO"
"3181",6427,2876,"CO"
"3182",6482,1909,"CO"
"3183",6557,801,"CO"
"3184",6637,763429,"CO"
"3185",6641,53529,"CO"
"3186",6666,125,"CO"
"3187",6669,2462,"CO"
"3188",6683,1121,"CO"
"3189",6684,110912,"CO"
"3190",6689,51,"CO"
"3191",7191,40767,"CO"
"3192",7192,29353,"CO"
"3193",7193,65191,"CO"
"3194",7195,479135,"CO"
"3195",7196,335569,"CO"
"3196",7197,382384,"CO"
"3197",7198,8627,"CO"
"3198",7199,8975,"CO"
"3199",7200,19764,"CO"
"3200",7292,1524429,"CO"
"3201",7295,128434,"CO"
"3202",7296,1271271,"CO"
"3203",7297,694370,"CO"
"3204",7298,241921,"CO"
"3205",7299,4067809,"CO"
"3206",7735,681547,"CO"
"3207",7900,285016,"CO"
"3208",7901,274047,"CO"
"3209",7902,115551,"CO"
"3210",7903,1004402,"CO"
"3211",7904,530817,"CO"
"3212",7920,47751,"CO"
"3213",7921,513617,"CO"
"3214",7922,2548,"CO"
"3215",7923,345262,"CO"
"3216",7924,596522,"CO"
"3217",7940,23546,"CO"
"3218",7942,46018,"CO"
"3219",7943,37788,"CO"
"3220",7944,30306,"CO"
"3221",7960,16023,"CO"
"3222",7961,6192,"CO"
"3223",7963,26368,"CO"
"3224",7964,9273628,"CO"
"3225",7965,7138795,"CO"
"3226",7966,11000857,"CO"
"3227",7967,5694073,"CO"
"3228",7968,11687583,"CO"
"3229",9307,300557,"CO"
"3230",9308,400590,"CO"
"3231",9309,613984,"CO"
"3232",9316,597951,"CO"
"3233",9325,70237,"CO"
"3234",9327,23495,"CO"
"3235",9328,434047,"CO"
"3236",9329,113042,"CO"
"3237",9336,874010,"CO"
"3238",9816,4952573,"CO"
"3239",9825,14599,"CO"
"3240",9827,87195,"CO"
"3241",9828,1054405,"CO"
"3242",9829,53580,"CO"
"3243",NA,61865153,"CO"
"3244",-9999,24895,"SC"
"3245",6006,1971830,"SC"
"3246",6008,1,"SC"
"3247",6009,780581,"SC"
"3248",6010,2409833,"SC"
"3249",6012,3,"SC"
"3250",6013,153712,"SC"
"3251",6014,99673,"SC"
"3252",6015,229536,"SC"
"3253",6028,719609,"SC"
"3254",6031,38,"SC"
"3255",6033,21044,"SC"
"3256",6034,1662248,"SC"
"3257",6047,1,"SC"
"3258",6053,17861,"SC"
"3259",6054,6391098,"SC"
"3260",6055,146676,"SC"
"3261",6056,1,"SC"
"3262",6097,52,"SC"
"3263",6099,177,"SC"
"3264",6103,5603,"SC"
"3265",6104,271,"SC"
"3266",6108,86221,"SC"
"3267",6109,237204,"SC"
"3268",6111,385624,"SC"
"3269",6112,1818940,"SC"
"3270",6113,5988783,"SC"
"3271",6115,3660,"SC"
"3272",6174,90,"SC"
"3273",6195,24220,"SC"
"3274",6199,765,"SC"
"3275",6206,64,"SC"
"3276",6210,2587,"SC"
"3277",6220,259567,"SC"
"3278",6221,214,"SC"
"3279",6222,15529,"SC"
"3280",6224,144,"SC"
"3281",6228,2,"SC"
"3282",6232,21,"SC"
"3283",6253,15307,"SC"
"3284",6254,1077055,"SC"
"3285",6255,130713,"SC"
"3286",6256,87489,"SC"
"3287",6310,32,"SC"
"3288",6356,76948,"SC"
"3289",6357,96368,"SC"
"3290",6414,282486,"SC"
"3291",6415,3726,"SC"
"3292",6506,7141,"SC"
"3293",6511,185,"SC"
"3294",6512,436,"SC"
"3295",6513,51768,"SC"
"3296",6591,79470,"SC"
"3297",6606,244,"SC"
"3298",6610,3134309,"SC"
"3299",7191,1816381,"SC"
"3300",7192,266741,"SC"
"3301",7193,827638,"SC"
"3302",7195,75206,"SC"
"3303",7196,30688,"SC"
"3304",7197,39214,"SC"
"3305",7198,17610,"SC"
"3306",7199,1921,"SC"
"3307",7200,9334,"SC"
"3308",7292,5922311,"SC"
"3309",7295,28949,"SC"
"3310",7296,1651010,"SC"
"3311",7297,654894,"SC"
"3312",7298,257600,"SC"
"3313",7299,3600628,"SC"
"3314",7905,75603,"SC"
"3315",7906,1216253,"SC"
"3316",7907,563117,"SC"
"3317",7908,1361817,"SC"
"3318",7909,834013,"SC"
"3319",7915,460,"SC"
"3320",7916,1972,"SC"
"3321",7917,1983,"SC"
"3322",7918,1357,"SC"
"3323",7919,1231,"SC"
"3324",7930,71612,"SC"
"3325",7931,461740,"SC"
"3326",7932,2916299,"SC"
"3327",7933,108458,"SC"
"3328",7934,944393,"SC"
"3329",7935,101647,"SC"
"3330",7936,99761,"SC"
"3331",7937,2850787,"SC"
"3332",7938,10244,"SC"
"3333",7939,311219,"SC"
"3334",7950,22355,"SC"
"3335",7951,25149,"SC"
"3336",7952,473432,"SC"
"3337",7953,439,"SC"
"3338",7954,105990,"SC"
"3339",7955,2,"SC"
"3340",7956,1,"SC"
"3341",7957,58797,"SC"
"3342",7958,25,"SC"
"3343",7959,250,"SC"
"3344",7970,71874,"SC"
"3345",7971,149,"SC"
"3346",7972,1216,"SC"
"3347",7973,28149,"SC"
"3348",7974,5281681,"SC"
"3349",7975,224476,"SC"
"3350",7976,1702661,"SC"
"3351",7977,3830149,"SC"
"3352",7978,44088,"SC"
"3353",7990,82,"SC"
"3354",7992,8,"SC"
"3355",7993,2,"SC"
"3356",7994,9496,"SC"
"3357",7995,1016,"SC"
"3358",7996,5063,"SC"
"3359",7997,4472,"SC"
"3360",7998,5,"SC"
"3361",9312,4483,"SC"
"3362",9314,24,"SC"
"3363",9315,31114,"SC"
"3364",9317,550,"SC"
"3365",9318,65,"SC"
"3366",9319,44789,"SC"
"3367",9320,610942,"SC"
"3368",9321,7789136,"SC"
"3369",9322,14378591,"SC"
"3370",9323,89384,"SC"
"3371",9324,61309,"SC"
"3372",9332,40600,"SC"
"3373",9817,4599,"SC"
"3374",9823,1573501,"SC"
"3375",NA,81449993,"SC"
"3376",6006,245,"OK"
"3377",6011,70668,"OK"
"3378",6014,247586,"OK"
"3379",6019,14,"OK"
"3380",6020,2101,"OK"
"3381",6022,7,"OK"
"3382",6026,1604182,"OK"
"3383",6027,412525,"OK"
"3384",6035,3332,"OK"
"3385",6036,634022,"OK"
"3386",6037,15441,"OK"
"3387",6040,1492,"OK"
"3388",6053,13187,"OK"
"3389",6055,3353465,"OK"
"3390",6056,9508839,"OK"
"3391",6058,17434200,"OK"
"3392",6063,956,"OK"
"3393",6075,37,"OK"
"3394",6076,610,"OK"
"3395",6083,12620,"OK"
"3396",6084,31821,"OK"
"3397",6097,186,"OK"
"3398",6098,231,"OK"
"3399",6100,1161022,"OK"
"3400",6102,223052,"OK"
"3401",6103,604180,"OK"
"3402",6110,1428,"OK"
"3403",6111,45681,"OK"
"3404",6112,160563,"OK"
"3405",6113,160935,"OK"
"3406",6115,183981,"OK"
"3407",6153,38743,"OK"
"3408",6155,19620106,"OK"
"3409",6156,2,"OK"
"3410",6157,949,"OK"
"3411",6159,222927,"OK"
"3412",6160,1488113,"OK"
"3413",6161,8945143,"OK"
"3414",6163,562285,"OK"
"3415",6165,36069,"OK"
"3416",6166,168541,"OK"
"3417",6167,24187498,"OK"
"3418",6175,95,"OK"
"3419",6196,96729,"OK"
"3420",6199,196,"OK"
"3421",6224,582,"OK"
"3422",6227,11,"OK"
"3423",6232,73,"OK"
"3424",6234,51,"OK"
"3425",6235,20283,"OK"
"3426",6236,1595,"OK"
"3427",6237,377371,"OK"
"3428",6242,432,"OK"
"3429",6243,954,"OK"
"3430",6252,1220,"OK"
"3431",6261,236,"OK"
"3432",6266,1023,"OK"
"3433",6267,75,"OK"
"3434",6269,236,"OK"
"3435",6285,274,"OK"
"3436",6287,1,"OK"
"3437",6288,2,"OK"
"3438",6290,41,"OK"
"3439",6291,2917,"OK"
"3440",6305,10092,"OK"
"3441",6310,7039,"OK"
"3442",6318,195820,"OK"
"3443",6320,368,"OK"
"3444",6324,2307159,"OK"
"3445",6327,1982,"OK"
"3446",6356,2256701,"OK"
"3447",6357,572333,"OK"
"3448",6412,103602,"OK"
"3449",6413,27472,"OK"
"3450",6427,504124,"OK"
"3451",6502,54,"OK"
"3452",6503,110,"OK"
"3453",6512,304,"OK"
"3454",6513,74,"OK"
"3455",6573,13011,"OK"
"3456",6575,1648,"OK"
"3457",6637,2123055,"OK"
"3458",6659,58598,"OK"
"3459",6666,311,"OK"
"3460",6669,41,"OK"
"3461",6724,4582,"OK"
"3462",6726,194360,"OK"
"3463",7191,582154,"OK"
"3464",7192,96498,"OK"
"3465",7193,531094,"OK"
"3466",7195,188419,"OK"
"3467",7196,25519,"OK"
"3468",7197,46327,"OK"
"3469",7198,13553,"OK"
"3470",7199,284,"OK"
"3471",7200,3048,"OK"
"3472",7292,4169718,"OK"
"3473",7295,210534,"OK"
"3474",7296,1229834,"OK"
"3475",7297,636067,"OK"
"3476",7298,314562,"OK"
"3477",7299,5866045,"OK"
"3478",7900,48271,"OK"
"3479",7901,63581,"OK"
"3480",7902,19828,"OK"
"3481",7903,468015,"OK"
"3482",7904,400117,"OK"
"3483",7905,700860,"OK"
"3484",7906,350244,"OK"
"3485",7907,156766,"OK"
"3486",7908,1579433,"OK"
"3487",7909,677752,"OK"
"3488",7915,38,"OK"
"3489",7916,13,"OK"
"3490",7917,104,"OK"
"3491",7918,28,"OK"
"3492",7919,8,"OK"
"3493",7920,4608,"OK"
"3494",7921,53,"OK"
"3495",7922,1667,"OK"
"3496",7923,14292,"OK"
"3497",7924,70681,"OK"
"3498",7930,385273,"OK"
"3499",7931,2424,"OK"
"3500",7932,459817,"OK"
"3501",7933,135260,"OK"
"3502",7934,2088368,"OK"
"3503",7940,2272,"OK"
"3504",7942,269,"OK"
"3505",7943,582,"OK"
"3506",7944,1396,"OK"
"3507",7950,32942,"OK"
"3508",7952,17254,"OK"
"3509",7953,966,"OK"
"3510",7954,17297,"OK"
"3511",7960,722,"OK"
"3512",7963,281204,"OK"
"3513",7964,3196192,"OK"
"3514",7965,781919,"OK"
"3515",7966,1505842,"OK"
"3516",7967,320310,"OK"
"3517",7968,10761685,"OK"
"3518",7970,16491,"OK"
"3519",7973,135811,"OK"
"3520",7974,2750888,"OK"
"3521",7975,2139181,"OK"
"3522",7976,810611,"OK"
"3523",7977,23058355,"OK"
"3524",7978,15164087,"OK"
"3525",7990,1,"OK"
"3526",7993,33,"OK"
"3527",7994,1429,"OK"
"3528",7995,5,"OK"
"3529",7996,1383,"OK"
"3530",7997,17592,"OK"
"3531",7998,118,"OK"
"3532",9312,12931,"OK"
"3533",9314,5619,"OK"
"3534",9315,908418,"OK"
"3535",9316,667,"OK"
"3536",9317,26558,"OK"
"3537",9318,5376,"OK"
"3538",9320,1338,"OK"
"3539",9321,611652,"OK"
"3540",9322,1393052,"OK"
"3541",9323,140272,"OK"
"3542",9324,7667,"OK"
"3543",9325,1402077,"OK"
"3544",9327,188,"OK"
"3545",9816,48247,"OK"
"3546",9817,949112,"OK"
"3547",9823,2170403,"OK"
"3548",9825,10864739,"OK"
"3549",9827,448,"OK"
"3550",NA,137940902,"OK"
"3551",6015,542246,"TN"
"3552",6028,14785698,"TN"
"3553",6030,290099,"TN"
"3554",6033,464585,"TN"
"3555",6034,9572057,"TN"
"3556",6035,56,"TN"
"3557",6036,22676,"TN"
"3558",6042,95044,"TN"
"3559",6043,34,"TN"
"3560",6047,116456,"TN"
"3561",6053,1860802,"TN"
"3562",6055,1060188,"TN"
"3563",6056,20574933,"TN"
"3564",6097,2498,"TN"
"3565",6098,54703,"TN"
"3566",6099,112191,"TN"
"3567",6103,863035,"TN"
"3568",6110,2678,"TN"
"3569",6112,692921,"TN"
"3570",6113,1592039,"TN"
"3571",6115,86904,"TN"
"3572",6171,492,"TN"
"3573",6172,32,"TN"
"3574",6174,74,"TN"
"3575",6175,342,"TN"
"3576",6176,8350,"TN"
"3577",6196,61280,"TN"
"3578",6199,1463,"TN"
"3579",6206,660,"TN"
"3580",6208,1,"TN"
"3581",6212,54,"TN"
"3582",6213,78,"TN"
"3583",6222,5670,"TN"
"3584",6224,2,"TN"
"3585",6227,502,"TN"
"3586",6228,214,"TN"
"3587",6230,156,"TN"
"3588",6232,213,"TN"
"3589",6305,41192,"TN"
"3590",6309,70,"TN"
"3591",6310,463,"TN"
"3592",6356,1478899,"TN"
"3593",6357,969203,"TN"
"3594",6414,66491,"TN"
"3595",6415,840,"TN"
"3596",6503,10,"TN"
"3597",6510,41963,"TN"
"3598",6511,28,"TN"
"3599",6512,128,"TN"
"3600",6513,20406,"TN"
"3601",6514,1788,"TN"
"3602",6573,1,"TN"
"3603",6575,100826,"TN"
"3604",6591,665,"TN"
"3605",6606,1463,"TN"
"3606",7191,444935,"TN"
"3607",7192,102028,"TN"
"3608",7193,535370,"TN"
"3609",7195,42144,"TN"
"3610",7196,3528,"TN"
"3611",7197,34294,"TN"
"3612",7198,6389,"TN"
"3613",7199,1009,"TN"
"3614",7200,12701,"TN"
"3615",7292,3067772,"TN"
"3616",7295,30055,"TN"
"3617",7296,2011020,"TN"
"3618",7297,883730,"TN"
"3619",7298,386240,"TN"
"3620",7299,5054309,"TN"
"3621",7905,993285,"TN"
"3622",7906,261408,"TN"
"3623",7907,757007,"TN"
"3624",7908,1834981,"TN"
"3625",7909,608530,"TN"
"3626",7915,103910,"TN"
"3627",7916,46430,"TN"
"3628",7917,143839,"TN"
"3629",7918,186829,"TN"
"3630",7919,52782,"TN"
"3631",7930,700076,"TN"
"3632",7931,21884,"TN"
"3633",7932,1828469,"TN"
"3634",7933,65897,"TN"
"3635",7934,1164811,"TN"
"3636",7935,1042177,"TN"
"3637",7936,292949,"TN"
"3638",7937,1016863,"TN"
"3639",7938,22780,"TN"
"3640",7939,410657,"TN"
"3641",7950,459,"TN"
"3642",7952,31488,"TN"
"3643",7953,26,"TN"
"3644",7954,5858,"TN"
"3645",7955,539,"TN"
"3646",7957,85296,"TN"
"3647",7958,83,"TN"
"3648",7959,2391,"TN"
"3649",7970,1006,"TN"
"3650",7971,14,"TN"
"3651",7973,26379,"TN"
"3652",7974,8764102,"TN"
"3653",7975,1251653,"TN"
"3654",7976,59035,"TN"
"3655",7977,13985696,"TN"
"3656",7978,24985,"TN"
"3657",7990,2158,"TN"
"3658",7993,894,"TN"
"3659",7994,3721791,"TN"
"3660",7995,256540,"TN"
"3661",7996,11635,"TN"
"3662",7997,990197,"TN"
"3663",7998,2942,"TN"
"3664",9312,1303427,"TN"
"3665",9314,28302,"TN"
"3666",9315,4011331,"TN"
"3667",9317,115420,"TN"
"3668",9318,10161,"TN"
"3669",9319,101471,"TN"
"3670",9320,88276,"TN"
"3671",9321,2442567,"TN"
"3672",9322,1485756,"TN"
"3673",9323,39604,"TN"
"3674",9324,27916,"TN"
"3675",9332,1,"TN"
"3676",9817,1755691,"TN"
"3677",9823,878894,"TN"
"3678",NA,97283614,"TN"
"3679",6023,73,"WY"
"3680",6039,214,"WY"
"3681",6040,30036,"WY"
"3682",6059,150290,"WY"
"3683",6060,46502,"WY"
"3684",6061,4162622,"WY"
"3685",6062,3780609,"WY"
"3686",6063,2936870,"WY"
"3687",6065,141887,"WY"
"3688",6066,255,"WY"
"3689",6068,3249136,"WY"
"3690",6069,11078606,"WY"
"3691",6070,7893592,"WY"
"3692",6071,329140,"WY"
"3693",6072,2455137,"WY"
"3694",6073,714058,"WY"
"3695",6074,3875,"WY"
"3696",6075,2101733,"WY"
"3697",6076,21518,"WY"
"3698",6077,225206,"WY"
"3699",6078,37026,"WY"
"3700",6079,90091,"WY"
"3701",6082,151748,"WY"
"3702",6083,5771,"WY"
"3703",6100,183563,"WY"
"3704",6117,1599010,"WY"
"3705",6118,2023,"WY"
"3706",6144,1075587,"WY"
"3707",6145,4050810,"WY"
"3708",6146,1874180,"WY"
"3709",6147,52647,"WY"
"3710",6149,1998089,"WY"
"3711",6151,4187853,"WY"
"3712",6152,131523,"WY"
"3713",6153,3899317,"WY"
"3714",6155,818983,"WY"
"3715",6156,4654237,"WY"
"3716",6157,27162910,"WY"
"3717",6159,180206,"WY"
"3718",6160,92039,"WY"
"3719",6161,8684998,"WY"
"3720",6181,18811,"WY"
"3721",6183,1092,"WY"
"3722",6234,1542,"WY"
"3723",6237,21234,"WY"
"3724",6238,14271,"WY"
"3725",6239,833195,"WY"
"3726",6240,1719600,"WY"
"3727",6241,70923,"WY"
"3728",6242,210388,"WY"
"3729",6243,256341,"WY"
"3730",6252,2777,"WY"
"3731",6258,580638,"WY"
"3732",6259,268058,"WY"
"3733",6281,532936,"WY"
"3734",6282,5313756,"WY"
"3735",6285,16523760,"WY"
"3736",6286,46533902,"WY"
"3737",6287,13091242,"WY"
"3738",6288,37671422,"WY"
"3739",6290,16960207,"WY"
"3740",6291,683130,"WY"
"3741",6293,363733,"WY"
"3742",6294,1481386,"WY"
"3743",6313,2560077,"WY"
"3744",6317,1741673,"WY"
"3745",6318,365508,"WY"
"3746",6320,4497769,"WY"
"3747",6322,2620694,"WY"
"3748",6330,57638,"WY"
"3749",6331,140574,"WY"
"3750",6482,252,"WY"
"3751",6557,1711731,"WY"
"3752",6637,1037852,"WY"
"3753",6641,65001,"WY"
"3754",6684,235775,"WY"
"3755",7191,24700,"WY"
"3756",7192,18558,"WY"
"3757",7193,31080,"WY"
"3758",7195,590845,"WY"
"3759",7196,401876,"WY"
"3760",7197,154491,"WY"
"3761",7198,1170,"WY"
"3762",7199,2398,"WY"
"3763",7200,4332,"WY"
"3764",7292,2491159,"WY"
"3765",7295,507431,"WY"
"3766",7296,288359,"WY"
"3767",7297,105908,"WY"
