"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"317",7970,152,2017,"MA",2,1.89564045614072e-06
"318",7970,152,2017,"MD",77,6.36495105478953e-05
"319",7970,152,2017,"MI",3417,0.00301375880540686
"320",7970,152,2017,"MN",23,2.13319087328197e-05
"321",7970,152,2017,"MO",8,7.02878992352677e-06
"322",7970,152,2017,"NC",102,8.45359950888697e-05
"323",7970,152,2017,"NY",46,4.0295578123029e-05
"324",7970,152,2017,"OH",4,3.29573997263131e-06
"325",7970,152,2017,"PA",284,0.000226945372004475
"326",7970,152,2017,"SC",61,5.63016005081499e-05
"327",7970,152,2017,"TN",17,1.16753002220958e-05
"328",7970,152,2017,"TX",172,0.000153266947359041
"329",7970,152,2017,"VA",4,3.17163017193458e-06
"330",7970,152,2017,"WI",190,0.000172345030150116
"331",7970,152,2018,"CT",3,2.71454152750871e-06
"332",7970,152,2018,"IL",1,9.58554040401136e-07
"333",7970,152,2018,"NH",9,7.99488327470419e-06
"334",7970,152,2018,"NJ",18,1.84521136896231e-05
"335",7970,152,2018,"PA",32,2.55405549501334e-05
"336",7970,176,2017,"CT",8,6.47301561615017e-06
"337",7970,176,2017,"GA",33,2.74616632342311e-05
"338",7970,176,2017,"IA",71,6.51389294095844e-05
"339",7970,176,2017,"IL",41,3.92768816772217e-05
"340",7970,176,2017,"IN",1,8.35184659328177e-07
"341",7970,176,2017,"KS",23,1.94084965334737e-05
"342",7970,176,2017,"KY",6,4.74356041759549e-06
"343",7970,176,2017,"MA",4,3.79128091228144e-06
"344",7970,176,2017,"MD",835,0.000689906586248738
"345",7970,176,2017,"ME",1,8.83798211192421e-07
"346",7970,176,2017,"MI",37614,0.0331762589222445
"347",7970,176,2017,"MN",290,0.000268960951472932
"348",7970,176,2017,"MO",811,0.000712529358662344
"349",7970,176,2017,"NC",359,0.000297579085885394
"350",7970,176,2017,"NY",1225,0.00107332291345399
"351",7970,176,2017,"OH",901,0.000742694436219728
"352",7970,176,2017,"OK",157,0.000137441766885092
"353",7970,176,2017,"PA",922,0.000736307000288631
"354",7970,176,2017,"SC",667,0.000616040154545365
"355",7970,176,2017,"TN",295,0.000202347182564266
"356",7970,176,2017,"TX",40,3.56467163736994e-05
"357",7970,176,2017,"VA",2825,0.00224292707584435
"358",7970,176,2017,"VT",1,8.97082240014353e-07
"359",7970,176,2017,"WI",1216,0.00110237508731306
"360",7970,176,2017,"WV",248,0.000235501715296172
"361",7970,176,2018,"CT",8,7.2387774066899e-06
"362",7970,176,2018,"IL",127,0.000121754171485491
"363",7970,176,2018,"MN",1,9.27100252912949e-07
"364",7970,176,2018,"NH",5,4.44160181928011e-06
"365",7970,176,2018,"NJ",62,6.4122079222263e-05
"366",7970,176,2018,"PA",240,0.000191697633768079
"367",7970,176,2018,"WV",213,0.000201891691389143
"368",7970,190,2017,"IA",1,9.17449709994147e-07
"369",7970,190,2017,"IL",6,5.75844475923942e-06
"370",7970,190,2017,"MA",3,2.84229101712584e-06
"371",7970,190,2017,"MD",41,3.38666035373387e-05
"372",7970,190,2017,"MI",1469,0.00129570369501915
"373",7970,190,2017,"MN",15,1.39110154877789e-05
"374",7970,190,2017,"MO",235,0.000206470704003599
"375",7970,190,2017,"NC",18,1.49279230117251e-05
"376",7970,190,2017,"NY",16,1.40155880092931e-05
"377",7970,190,2017,"OH",14,1.15523787825064e-05
"378",7970,190,2017,"PA",241,0.000192656990066187
"379",7970,190,2017,"SC",4,3.68642529182664e-06
"380",7970,190,2017,"TN",1,6.87060453075145e-07
"381",7970,190,2017,"TX",1,8.91086903250239e-07
"382",7970,190,2017,"WI",104,9.42962244709116e-05
"383",7970,190,2018,"NH",2,1.77664072771204e-06
"384",7970,190,2018,"NJ",2,2.05023485440257e-06
"385",7970,190,2018,"PA",4,3.1967173584186e-06
"386",7970,195,2017,"IA",1,9.17449709994147e-07
"387",7970,195,2017,"MI",2991,0.00263864619101489
"388",7970,195,2017,"MN",53,4.91517419019967e-05
"389",7970,195,2017,"MO",2,1.75719748088169e-06
"390",7970,195,2017,"NC",5,4.15695551017173e-06
"391",7970,195,2017,"NY",10,8.75883766720621e-06
"392",7970,195,2017,"OH",4,3.3013256137575e-06
"393",7970,195,2017,"PA",7,5.59592616575133e-06
"394",7970,195,2017,"SC",3,2.76481896886998e-06
"395",7970,195,2017,"VA",2,1.58691443824289e-06
"396",7970,195,2017,"WI",189,0.000171096050399957
"397",7970,195,2018,"NJ",9,9.22605684481157e-06
"398",7970,195,2018,"PA",1,7.97715343256912e-07
"399",7970,205,2017,"MI",3,2.64649660047922e-06
"400",7970,206,2017,"MI",1,8.81983545714971e-07
"401",7970,206,2017,"WI",4,3.63124028643223e-06
"402",7970,207,2017,"MI",13,1.14657860942946e-05
"403",7970,207,2017,"PA",21,1.6787778497254e-05
"404",7970,207,2017,"WI",2,1.81490701668697e-06
"405",7970,216,2017,"MD",1,8.26690872175404e-07
"406",7970,216,2017,"PA",52,4.15697372312956e-05
"407",7970,219,2017,"PA",1,7.99418023678762e-07
"408",7970,221,2017,"SC",3,2.77206936826387e-06
"409",7970,222,2017,"CT",1,8.09126952018772e-07
"410",7970,222,2017,"MI",6,5.29244723762414e-06
"411",7970,222,2017,"PA",24,1.91860325682903e-05
"412",7970,229,2017,"PA",1,7.99418023678762e-07
"413",7970,229,2018,"NJ",4,4.10046970880514e-06
"414",7970,229,2018,"PA",16,1.27634454921106e-05
"415",7970,236,2017,"SC",2,1.84804624550925e-06
"416",7970,242,2017,"MI",2,1.76451305476425e-06
"417",7970,242,2017,"PA",13,1.03924343078239e-05
"418",7970,242,2018,"NJ",1,1.11925054983183e-06
"419",7970,245,2017,"MI",52,4.58631443771785e-05
"420",7970,246,2017,"MI",1,8.81983545714971e-07
"421",7970,247,2017,"MI",9,7.93785191143474e-06
"422",7970,254,2017,"PA",1,7.99418023678762e-07
"423",7971,1,2017,"CT",2,1.61825390403754e-06
"424",7971,1,2017,"MD",3,2.48007261652621e-06
"425",7971,1,2017,"MI",2,1.76396709142994e-06
"426",7971,1,2017,"MN",1,9.27474292731291e-07
"427",7971,1,2017,"NC",14,1.16079458380538e-05
"428",7971,1,2017,"PA",2,1.59883604735752e-06
"429",7971,1,2017,"SC",3,2.76481896886998e-06
"430",7971,1,2018,"PA",4,3.1967173584186e-06
"431",7971,5,2017,"MN",1,9.27474292731291e-07
"432",7971,5,2017,"NC",12,9.94485281090085e-06
"433",7971,5,2017,"PA",1,7.99418023678762e-07
"434",7971,5,2017,"SC",10,9.2160632295666e-06
"435",7971,5,2018,"PA",4,3.1967173584186e-06
"436",7971,26,2017,"NC",1,8.29329056206948e-07
"437",7971,26,2018,"PA",1,7.97715343256912e-07
"438",7971,27,2017,"MI",1,8.81983545714971e-07
"439",7971,28,2017,"PA",1,7.99015612765073e-07
"440",7971,36,2017,"CT",6,4.85476171211263e-06
"441",7971,36,2017,"MN",1,9.27474292731291e-07
"442",7971,36,2017,"WI",1,9.04676089772818e-07
"443",7971,36,2018,"CT",3,2.71454152750871e-06
"444",7971,37,2017,"MD",1,8.26690872175404e-07
"445",7971,37,2017,"NC",41,3.39678989695201e-05
"446",7971,37,2017,"NY",1,8.77331508483796e-07
"447",7971,37,2017,"OH",2,1.65169133192389e-06
"448",7971,37,2017,"PA",4,3.19606245106029e-06
"449",7971,37,2017,"SC",7,6.45124426069662e-06
"450",7971,37,2018,"PA",34,2.71808815246446e-05
"451",7971,46,2017,"PA",1,7.99418023678762e-07
"452",7971,58,2017,"PA",1,7.99015612765073e-07
"453",7971,58,2018,"PA",2,1.59933467677446e-06
"454",7971,59,2017,"SC",1,9.21606322956661e-07
"455",7971,61,2017,"NC",17,1.40835152454053e-05
"456",7971,61,2017,"NY",11,9.63472143392683e-06
"457",7971,61,2017,"OH",1,8.25845665961945e-07
"458",7971,61,2017,"SC",3,2.76481896886998e-06
"459",7971,61,2018,"PA",3,2.39509802490106e-06
"460",7971,66,2017,"MI",2,1.76396709142994e-06
"461",7971,67,2017,"NC",2,1.66203374759524e-06
"462",7971,67,2017,"PA",2,1.59883604735752e-06
"463",7971,67,2017,"SC",2,1.84321264591332e-06
"464",7971,68,2017,"MA",1,9.48989895155596e-07
"465",7971,68,2017,"NC",1,8.29329056206948e-07
"466",7971,68,2017,"NY",4,3.50353506688248e-06
"467",7971,68,2017,"WI",2,1.81143668666493e-06
"468",7971,68,2018,"PA",2,1.59933467677446e-06
"469",7971,68,2018,"WV",5,4.74023511566174e-06
"470",7971,70,2017,"MI",1,8.81983545714971e-07
"471",7971,70,2017,"NY",1,8.77331508483796e-07
"472",7971,74,2017,"NC",41,3.39918475091111e-05
"473",7971,74,2017,"SC",6,5.52963793773996e-06
"474",7971,121,2017,"PA",6,4.79610573115888e-06
"475",7971,121,2018,"PA",1,7.99667338387231e-07
"476",7971,131,2017,"NY",1,8.76091719794329e-07
"477",7971,141,2017,"CT",1,8.09126952018772e-07
"478",7971,141,2017,"MA",2,1.89330112197024e-06
"479",7971,141,2017,"MD",4,3.30676348870162e-06
"480",7971,141,2017,"NY",1,8.75883766720621e-07
"481",7971,141,2017,"OH",1,8.25845665961945e-07
"482",7971,141,2017,"PA",2,1.59751379737945e-06
"483",7971,141,2018,"CT",4,3.61938870334495e-06
"484",7971,141,2018,"PA",11,8.78658074660795e-06
"485",7971,142,2017,"NC",1,8.28442073259132e-07
"486",7971,152,2017,"MA",1,9.46650560985122e-07
"487",7971,152,2017,"MD",1,8.26690872175404e-07
"488",7971,152,2017,"NC",35,2.90007944617565e-05
"489",7971,152,2018,"PA",2,1.59933467677446e-06
"490",7971,176,2017,"AR",28,2.47112316077833e-05
"491",7971,176,2017,"CT",8,6.47301561615017e-06
"492",7971,176,2017,"GA",1,8.31919070912782e-07
