"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"493",7960,59,2014,"OR",599,1.00038753349574
"494",7960,59,2014,"WA",1,1.00000078801213
"495",7960,59,2015,"OR",69,1.00004463222458
"496",7960,59,2015,"WA",43,1.00003388452155
"497",7960,59,2016,"OR",147,1.0000951243758
"498",7960,59,2016,"WA",7,1.0000055160849
"499",7960,59,2017,"OR",226,1.00014625836701
"500",7960,59,2017,"WA",3,1.00000236403639
"501",7960,59,2018,"OR",116,1.00007506883806
"502",7960,59,2019,"OR",305,1.00019731210741
"503",7960,59,2020,"OR",197,1.00012738603867
"504",7960,59,2021,"ID",18,1.00001366509139
"505",7960,59,2021,"OR",334,1.00021603009838
"506",7960,61,2012,"CA",404,1.00040533723523
"507",7960,61,2012,"CO",14,1.00001021518594
"508",7960,61,2012,"ID",583,1.00044260638094
"509",7960,61,2012,"NM",373,1.0002922332307
"510",7960,61,2012,"OK",83,1.00007273697883
"511",7960,61,2012,"OR",9953,1.00644042487631
"512",7960,61,2012,"TX",79,1.00003585086779
"513",7960,61,2012,"UT",226,1.00015815067156
"514",7960,61,2012,"WA",1060,1.00083537373549
"515",7960,61,2013,"CA",14,1.00001405379794
"516",7960,61,2013,"ID",224,1.00017005447057
"517",7960,61,2013,"NM",105,1.0000823705381
"518",7960,61,2013,"OK",4,1.0000035019943
"519",7960,61,2013,"OR",7798,1.00504787742196
"520",7960,61,2013,"TX",35,1.00001587795664
"521",7960,61,2013,"UT",105,1.00007346344172
"522",7960,61,2013,"WA",776,1.00061209575635
"523",7960,61,2014,"CA",6,1.00000602305626
"524",7960,61,2014,"CO",90,1.00006571089974
"525",7960,61,2014,"ID",2,1.00000151834349
"526",7960,61,2014,"NM",22,1.00001725709095
"527",7960,61,2014,"OK",1,1.00000087609172
"528",7960,61,2014,"OR",2158,1.00139666621608
"529",7960,61,2014,"TX",4,1.00000181495838
"530",7960,61,2014,"UT",4,1.00000279918082
"531",7960,61,2014,"WA",914,1.00072050145221
"532",7960,61,2015,"CA",46,1.00004617540811
"533",7960,61,2015,"ID",168,1.00012754085293
"534",7960,61,2015,"NM",6,1.00000470847109
"535",7960,61,2015,"OK",1,1.00000087537006
"536",7960,61,2015,"OR",3416,1.00221052679173
"537",7960,61,2015,"TX",20,1.00000907758155
"538",7960,61,2015,"UT",55,1.00003848349247
"539",7960,61,2015,"WA",323,1.00025454075421
"540",7960,61,2016,"CA",31,1.00003111912401
"541",7960,61,2016,"ID",8,1.00000607337395
"542",7960,61,2016,"OR",1549,1.00100191558972
"543",7960,61,2016,"UT",7,1.00000489738235
"544",7960,61,2016,"WA",80,1.00006305987983
"545",7960,61,2017,"CA",38,1.00003814602298
"546",7960,61,2017,"CO",71,1.00005180907802
"547",7960,61,2017,"ID",41,1.00003112838461
